Acceleration
Time (Seconds),J1 (Degrees/s^2),J2 (Degrees/s^2),J3 (Degrees/s^2),J4 (Degrees/s^2),J5 (Degrees/s^2),J6 (Degrees/s^2)
109.275002,3.982440,4.354663,-2.447790,0.014687,-1.901409,11.015058
109.300003,4.063032,4.278169,-2.393152,-0.003313,-1.879553,14.817874
109.325005,4.116303,4.086936,-2.283876,-0.004119,-1.803060,15.036427
109.349998,4.210474,3.973408,-2.218987,0.002645,-1.759886,15.347083
109.375000,4.273388,3.890239,-2.163672,0.005418,-1.704711,11.845557
109.400002,4.344418,3.688077,-2.021613,-0.010666,-1.682856,15.910637
109.425003,4.375152,3.595192,-2.010685,0.010064,-1.595435,12.195241
109.450005,4.459158,3.469524,-1.923264,-0.003122,-1.540797,12.457504
109.474998,4.515858,3.339412,-1.825472,-0.001350,-1.486612,20.856293
109.500000,4.561605,3.229116,-1.781205,-0.000181,-1.486158,12.938321
109.525002,4.593705,3.076129,-1.704711,-0.001631,-1.355027,13.156873
109.550003,4.681126,2.961389,-1.606362,0.007985,-1.344099,13.331716
109.575005,4.680443,2.835721,-1.573580,-0.009489,-1.289461,13.593979
109.599998,4.719105,2.716347,-1.486612,0.007094,-1.213338,18.320307
109.625000,4.806794,2.649952,-1.420593,-0.009173,-1.212968,14.162216
109.650002,4.790061,2.447790,-1.365955,0.007617,-1.103691,14.337059
109.675003,4.849139,2.425935,-1.289461,0.001935,-1.125546,14.599321
109.700005,4.879872,2.267484,-1.267606,-0.006450,-1.016270,20.019428
109.724998,4.912105,2.131539,-1.147752,0.005060,-0.961926,4.897075
109.750000,4.908899,2.070787,-1.125546,-0.002360,-0.961632,26.007772
109.775002,4.960464,1.956047,-1.059981,-0.003525,-0.906994,10.446819
109.800003,4.981977,1.830379,-0.983487,0.006264,-0.819573,4.983002
109.825005,5.004516,1.797596,-0.983487,-0.002575,-0.819573,33.657116
109.849998,5.001431,1.617784,-0.874478,-0.000475,-0.743306,-0.918202
109.875000,5.038153,1.579043,-0.852356,0.000695,-0.743079,17.003401
109.900002,5.058129,1.436984,-0.786790,-0.000117,-0.633803,23.865957
109.925003,5.069228,1.404201,-0.764934,-0.000337,-0.655658,11.583294
109.950005,5.085278,1.283997,-0.688441,0.000707,-0.579165,18.620691
109.974998,5.076411,1.218803,-0.644927,-0.000697,-0.579342,-1.792679
110.000000,5.105597,1.114619,-0.611948,0.000453,-0.513599,26.095194
110.025002,5.117719,1.065445,-0.568237,-0.001168,-0.480816,27.843616
110.050003,5.103889,0.945240,-0.524527,0.001761,-0.415250,5.114134
110.075005,5.132574,0.917921,-0.491744,-0.001120,-0.448033,5.114134
110.099998,5.143022,0.841685,-0.437239,0.000461,-0.382584,30.125759
110.125000,5.147514,0.743079,-0.415250,0.000007,-0.338757,5.157845
110.150002,5.152636,0.699369,-0.382467,0.000319,-0.316901,23.428852
110.175003,5.132915,0.633803,-0.327829,-0.000909,-0.305974,5.157845
110.200005,5.161601,0.584629,-0.327829,0.000155,-0.273191,25.177273
110.224998,5.167616,0.508290,-0.273274,0.000822,-0.207688,5.203143
110.250000,5.165186,0.458961,-0.240408,-0.000916,-0.229480,27.581352
110.275002,5.149350,0.464425,-0.240408,0.000640,-0.218553,-6.425450
110.300003,5.171419,0.322365,-0.196697,-0.000182,-0.131132,42.661491
110.325005,5.174235,0.344221,-0.174842,0.000129,-0.174842,5.201554
110.349998,5.179956,0.284205,-0.142103,-0.000315,-0.142103,5.159419
110.375000,5.150673,0.234944,-0.152987,0.000280,-0.076493,20.106850
110.400002,5.201832,0.191234,-0.098349,-0.000132,-0.087421,22.161245
110.425003,5.155112,0.191234,-0.087421,0.000182,-0.120204,25.264694
110.450005,5.155646,0.163915,-0.098349,-0.000116,-0.043711,-14.949006
110.474998,5.204381,0.092913,-0.043724,-0.000032,-0.065586,51.550461
110.500000,5.156043,0.076493,-0.043711,0.000035,-0.021855,-21.068481
110.525002,5.181319,0.125668,-0.054638,0.0000013,-0.076493,31.384171
110.550003,5.178116,0.010928,-0.032783,-0.000026,0.010928,-21.024771
110.575005,5.157900,0.027319,0.000000,0.000069,-0.021855,94.677040
110.599998,5.204959,0.060120,-0.032793,0.000032,0.000000,-58.109043
110.625000,5.156340,-0.016391,0.000000,-0.000034,-0.010928,68.450706
110.650002,5.181524,0.027319,0.010928,0.0000042,-0.032783,5.201554
110.675003,5.158044,-0.010928,-0.010928,0.0000033,0.021855,5.157845
110.700005,2.599981,0.000000,0.000000,0.00000062,0.000000,2.578922
110.724998,0.000059,0.000000,0.000000,0.000068,0.000000,20.025539
110.750000,0.000000,0.000000,0.000000,0.000000,0.000000,39.951435
110.775002,0.000000,0.000000,0.000000,-0.0000000013,0.000000,40.038857
110.800003,0.000000,0.000000,0.000000,0.0000000013,0.000000,39.951435
110.825005,0.000000,0.000000,0.000000,0.000000,0.000000,40.038857
110.849998,0.000000,0.000000,0.000000,0.000000,0.000000,40.007355
110.875000,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
110.900002,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
110.925003,0.000000,0.000000,0.000000,-0.0000000013,0.000000,39.995148
110.950005,0.000000,0.000000,0.000000,0.0000000013,0.000000,39.995148
110.974998,0.000000,0.000000,0.000000,0.000000,0.000000,40.007355
111.000000,-0.0000000013,0.000000,0.000000,0.000000,0.000000,39.995148
111.025002,0.0000000013,-0.005464,0.000000,0.000000,0.000000,39.995148
111.050003,0.000000,0.005464,0.000000,0.000000,0.000000,39.995148
111.075005,0.000000,0.000000,0.000000,-0.0000000013,0.000000,40.038857
111.099998,0.000000,0.000000,0.000000,0.0000000013,0.000000,39.963631
111.125000,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
111.150002,0.000000,0.000000,0.000000,0.000000,0.000000,40.038857
111.175003,0.000000,0.000000,0.000000,0.000000,0.000000,39.951435
111.200005,0.000000,0.000000,0.000000,-0.0000000013,0.000000,40.038857
111.224998,0.000000,0.000000,0.000000,0.0000000013,0.000000,40.007355
111.250000,0.000000,0.000000,0.000000,0.000000,0.000000,39.951435
111.275002,0.000000,0.000000,0.000000,0.000000,0.000000,40.038857
111.300003,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
111.325005,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
111.349998,0.000000,0.000000,0.000000,-0.0000000013,0.000000,40.007355
111.375000,0.000000,0.000000,0.000000,0.0000000013,0.000000,39.995148
111.400002,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
111.425003,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
111.450005,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
111.474998,0.000000,0.000000,0.000000,0.000000,0.000000,40.007355
111.500000,0.000000,0.000000,0.000000,-0.0000000013,0.000000,39.995148
111.525002,0.000000,0.000000,0.000000,0.0000000013,0.000000,40.038857
111.550003,0.000000,0.000000,0.000000,0.000000,0.000000,39.951435
111.575005,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
111.599998,-0.0000000013,0.000000,0.000000,0.000000,0.000000,40.051079
111.625000,0.0000000013,-0.005464,0.000000,0.000000,0.000000,39.951435
111.650002,0.000000,0.005464,0.000000,-0.0000000013,0.000000,40.038857
111.675003,0.000000,0.000000,0.000000,0.0000000013,0.000000,39.951435
111.700005,0.000000,0.000000,0.000000,0.000000,0.000000,40.038857
111.724998,0.000000,0.000000,0.000000,0.000000,0.000000,40.007355
111.750000,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
111.775002,0.000000,0.000000,0.000000,-0.0000000013,0.000000,39.995148
111.800003,0.000000,0.000000,0.000000,0.0000000013,0.010928,39.951435
111.825005,0.000000,0.000000,0.000000,0.000000,-0.010928,40.038857
111.849998,0.000000,0.000000,0.000000,0.000000,0.000000,40.007355
111.875000,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
111.900002,0.000000,0.000000,0.000000,0.000000,0.000000,40.038857
111.925003,0.000000,0.000000,0.000000,-0.0000000013,0.000000,39.951435
111.950005,0.000000,0.000000,0.000000,0.0000000013,0.000000,39.995148
