Velocity
Time (Seconds),J1 (Degrees/Seconds),J2 (Degrees/Seconds),J3 (Degrees/Seconds),J4 (Degrees/Seconds),J5 (Degrees/Seconds),J6 (Degrees/Seconds)
91.700005,0.0000017,0.000000,0.000000,0.00000055,0.000000,0.500516
91.724998,0.0000017,0.000000,0.000000,0.00000055,0.000000,1.499363
91.750000,0.0000017,0.000000,0.000000,0.00000055,0.000000,2.500396
91.775002,0.0000017,0.000000,0.000000,0.00000055,0.000000,3.499243
91.800003,0.0000017,0.000000,0.000000,0.00000055,0.000000,4.500275
91.825005,0.0000017,0.000000,0.000000,0.00000055,0.000000,5.500215
91.849998,0.0000017,0.000000,0.000000,0.00000055,0.000000,6.500154
91.875000,0.0000017,0.000000,0.000000,0.00000055,0.000000,7.500094
91.900002,0.0000017,0.000000,0.000000,0.00000055,0.000000,8.500034
91.925003,0.0000017,0.000000,0.000000,0.00000055,0.000000,9.499973
91.950005,0.0000017,0.000000,0.000000,0.00000055,0.000000,10.499913
91.974998,0.0000017,0.000000,0.000000,0.00000055,0.000000,11.499853
92.000000,0.0000017,0.000000,0.000000,0.00000055,0.000000,12.499793
92.025002,0.0000017,0.000000,0.000000,0.00000055,0.000000,13.499732
92.050003,0.0000017,0.000000,0.000000,0.00000055,0.000000,14.500765
92.075005,0.0000017,0.000000,0.000000,0.00000055,0.000000,15.499612
92.099998,0.0000017,0.000000,0.000000,0.00000055,0.000000,16.499552
92.125000,0.0000017,-0.000137,0.000000,0.00000055,0.000000,17.500584
92.150002,0.0000017,0.000000,0.000000,0.00000055,0.000000,18.499432
92.175003,0.0000017,0.000000,0.000000,0.00000055,0.000000,19.500463
92.200005,0.0000017,0.000000,0.000000,0.00000055,0.000000,20.500402
92.224998,0.0000017,0.000000,0.000000,0.00000055,0.000000,21.499250
92.250000,0.0000017,0.000000,0.000000,0.00000055,0.000000,22.500282
92.275002,0.0000017,0.000000,0.000000,0.00000055,0.000000,23.500223
92.300003,0.0000017,0.000000,0.000000,0.00000055,0.000000,24.500162
92.325005,0.0000017,0.000000,0.000000,0.00000055,0.000000,25.500101
92.349998,0.0000017,0.000000,0.000000,0.00000055,0.000000,26.500042
92.375000,0.0000017,0.000000,0.000000,0.00000055,0.000000,27.499981
92.400002,0.0000017,0.000000,0.000000,0.00000055,0.000000,28.499922
92.425003,0.0000017,0.000000,0.000000,0.00000055,0.000000,29.499861
92.450005,0.0000017,0.000000,0.000000,0.00000055,0.000000,30.499800
92.474998,0.0000017,0.000000,0.000000,0.00000055,0.000000,31.499741
92.500000,0.0000017,0.000000,0.000000,0.00000055,0.000000,32.500774
92.525002,0.0000017,0.000000,0.000000,0.00000055,0.000000,33.499619
92.550003,0.0000017,0.000000,0.000000,0.00000055,0.000000,34.499557
92.575005,0.0000017,0.000000,0.000000,0.00000055,0.000000,35.500591
92.599998,0.0000017,0.000000,0.000000,0.00000055,0.000000,36.499439
92.625000,0.0000017,0.000000,0.000000,0.00000055,0.000000,37.500469
92.650002,0.0000017,0.000000,0.000000,0.00000055,0.000000,38.499317
92.675003,0.0000017,0.000000,0.000000,0.00000055,0.000000,39.500351
92.700005,0.0000017,0.000000,0.000000,0.00000055,0.000000,40.500290
92.724998,0.0000017,0.000000,0.000000,0.00000055,0.000000,41.500229
92.750000,0.0000017,0.000000,0.000000,0.00000055,0.000000,42.500168
92.775002,0.0000017,0.000000,0.000000,0.00000055,0.000273,43.499016
92.800003,0.0000017,0.000000,0.000000,0.00000055,0.000000,44.500050
92.825005,0.0000017,0.000000,0.000000,0.00000055,0.000000,45.499989
92.849998,0.0000017,0.000000,0.000000,0.00000055,0.000000,46.499928
92.875000,0.0000017,0.000000,0.000000,0.00000055,0.000000,47.500961
92.900002,0.0000017,0.000000,0.000000,0.00000055,0.000000,48.499809
92.925003,0.0000017,0.000000,0.000000,0.00000055,0.000000,49.499748
92.950005,0.0000017,0.000000,0.000000,0.00000055,0.000000,50.499687
92.974998,0.0000017,0.000000,0.000000,0.00000055,0.000000,51.500721
93.000000,0.0000017,0.000000,0.000000,0.00000055,0.000000,52.499565
93.025002,0.0000017,-0.000137,0.000000,0.00000055,0.000000,53.499508
93.050003,0.0000017,0.000000,0.000000,0.00000055,0.000000,54.500538
93.075005,0.0000017,0.000000,0.000000,0.00000055,0.000000,55.500477
93.099998,0.0000017,0.000000,0.000000,0.00000055,0.000000,56.499325
93.125000,0.0000017,0.000000,0.000000,0.00000055,0.000000,57.500359
93.150002,0.0000017,0.000000,0.000000,0.00000055,0.000000,58.500298
93.175003,0.0000017,0.000000,0.000000,0.00000055,0.000000,59.499146
93.200005,0.0000017,0.000000,0.000000,0.00000055,0.000000,60.500175
93.224998,0.0000017,0.000000,0.000000,0.00000055,0.000000,61.500118
93.250000,0.0000017,0.000000,0.000000,0.00000055,0.000000,62.500057
93.275002,0.0000017,0.000000,0.000000,0.00000055,0.000000,63.499996
93.300003,0.0000017,0.000000,0.000000,0.00000055,0.000000,64.499939
93.325005,0.0000017,0.000000,0.000000,0.00000055,0.000000,65.499878
93.349998,0.0000017,0.000000,0.000000,0.00000055,0.000000,66.499817
93.375000,0.0000017,0.000000,0.000000,0.00000055,0.000000,67.500847
93.400002,0.0000017,0.000000,0.000000,0.00000055,0.000000,68.499695
93.425003,0.0000017,0.000000,0.000000,0.00000055,0.000000,69.499634
93.450005,0.0000017,0.000000,0.000000,0.00000055,0.000000,70.500664
93.474998,0.0000017,0.000000,0.000000,0.00000055,0.000000,71.499512
93.500000,0.0000017,0.000000,0.000000,0.00000055,0.000000,72.500549
93.525002,0.0000017,0.000000,0.000000,0.00000055,0.000000,73.499390
93.550003,0.0000017,0.000000,0.000000,0.00000055,0.000000,74.500427
93.575005,0.0000017,0.000000,0.000000,0.00000055,0.000000,75.499275
93.599998,0.0000017,0.000000,0.000000,0.00000055,0.000000,76.500305
93.625000,0.0000017,0.000000,0.000000,0.00000055,0.000000,77.500244
93.650002,0.0000017,0.000000,0.000000,0.00000055,0.000000,78.500183
93.675003,0.0000017,0.000000,0.000000,0.00000055,0.000000,79.500122
93.700005,0.0000017,0.000000,0.000000,0.00000055,0.000000,80.500061
93.724998,0.0000017,0.000000,0.000000,0.00000055,0.000000,81.500000
93.750000,0.0000017,0.000000,0.000000,0.00000055,0.000000,82.499947
93.775002,0.0000017,0.000000,0.000000,0.00000055,0.000000,83.499886
93.800003,0.0000017,0.000000,0.000000,0.00000055,0.000000,84.499825
93.825005,0.0000017,0.000000,0.000000,0.00000055,0.000000,85.499763
93.849998,0.0000017,0.000000,0.000000,0.00000055,0.000000,86.499702
93.875000,0.0000017,0.000000,0.000000,0.00000055,0.000000,87.500732
93.900002,0.0000017,-0.000137,0.000000,0.00000055,0.000000,88.499580
93.925003,0.0000017,0.000000,0.000000,0.00000055,0.000000,89.499519
93.950005,0.0000017,0.000000,0.000000,0.00000055,0.000000,90.500557
93.974998,0.0000017,0.000000,0.000000,0.00000055,0.000000,91.500496
94.000000,0.0000017,0.000000,0.000000,0.00000055,0.000000,92.499344
94.025002,0.0000017,0.000000,0.000000,0.00000055,0.000000,93.500374
94.050003,0.0000017,0.000000,0.000000,0.00000055,0.000000,94.500313
94.075005,0.0000017,0.000000,0.000000,0.00000055,0.000000,95.499161
94.099998,0.0000017,0.000000,0.000000,0.00000055,0.000000,96.500191
94.125000,0.0000017,0.000000,0.000000,0.00000055,0.000000,97.500130
94.150002,0.0000017,0.000000,0.000000,0.00000055,0.000000,98.500069
94.175003,0.0000017,0.000000,0.000000,0.00000055,0.000000,99.500008
94.200005,0.0000017,0.000000,0.000000,0.00000055,0.000000,100.499954
94.224998,0.0000017,0.000000,0.000000,0.00000055,0.000000,101.499893
94.250000,0.0000017,0.000000,0.000000,0.00000055,0.000000,102.499832
94.275002,0.0000017,0.000000,0.000000,0.00000055,0.000000,103.500313
94.300003,0.0000017,0.000000,0.000000,0.00000055,0.000000,104.499710
94.325005,0.0000017,0.000000,0.000000,0.00000055,0.000000,105.500198
94.349998,0.0000017,0.000000,0.000000,0.00000055,0.000000,106.500137
94.375000,0.0000017,0.000000,0.000000,0.00000055,0.000000,107.500076
94.400002,0.0000017,0.000000,0.000000,0.00000055,0.000000,108.500015
94.425003,0.0000017,0.000000,0.000000,0.00000055,0.000000,109.499954
94.450005,0.0000017,0.000000,0.000000,0.00000055,0.000000,110.499893
94.474998,0.0000017,0.000000,0.000000,0.00000055,0.000000,111.499832
94.500000,0.0000017,0.000000,0.000000,0.00000055,0.000000,112.500320
94.525002,0.0000017,0.000000,0.000000,0.00000055,0.000000,113.499710
94.550003,0.0000017,0.000000,0.000000,0.00000055,0.000000,114.500198
94.575005,0.0000017,0.000000,0.000000,0.00000055,0.000000,115.500137
94.599998,0.0000017,0.000000,0.000000,0.00000055,0.000000,116.499535
94.625000,0.0000017,0.000000,0.000000,0.00000055,0.000000,117.500015
94.650002,0.0000017,0.000000,0.000000,0.00000055,0.000000,118.499962
94.675003,0.0000017,0.000000,0.000000,0.00000055,0.000000,119.500443
94.700005,0.0000017,0.000000,0.000000,0.00000055,0.000000,119.495529
94.724998,0.0000017,0.000000,0.000000,0.00000055,0.000000,118.495041
94.750000,0.0000017,0.000000,0.000000,0.00000055,0.000000,117.495651
94.775002,0.0000017,0.000000,0.000000,0.00000055,0.000000,116.495705
94.800003,0.0000017,-0.000137,0.000000,0.00000055,0.000000,115.495224
94.825005,0.0000017,0.000000,0.000000,0.00000055,0.000000,114.495827
94.849998,0.0000017,0.000000,0.000000,0.00000055,0.000000,113.495346
94.875000,0.0000017,0.000000,0.000000,0.00000055,0.000000,112.495399
94.900002,0.0000017,0.000000,0.000000,0.00000055,0.000000,111.495461
94.925003,0.0000017,0.000000,0.000000,0.00000055,0.000000,110.495522
94.950005,0.0000017,0.000000,0.000000,0.00000055,0.000273,109.495583
94.974998,0.0000017,0.000000,0.000000,0.00000055,0.000000,108.495644
95.000000,0.0000017,0.000000,0.000000,0.00000055,0.000000,107.495155
95.025002,0.0000017,0.000000,0.000000,0.00000055,0.000000,106.495766
95.050003,0.0000017,0.000000,0.000000,0.00000055,0.000000,105.495277
95.075005,0.0000017,0.000000,0.000000,0.00000055,0.000000,104.495338
95.099998,0.0000017,0.000000,0.000000,0.00000055,0.000000,103.495949
95.125000,0.0000017,0.000000,0.000000,0.00000055,0.000000,102.495461
95.150002,0.0000017,0.000000,0.000000,0.00000055,0.000000,101.495522
95.175003,0.0000017,0.000000,0.000000,0.00000055,0.000000,100.495583
95.200005,0.0000017,0.000000,0.000000,0.00000055,0.000000,99.495094
95.224998,0.0000017,0.000000,0.000000,0.00000055,0.000000,98.495697
95.250000,0.0000017,0.000000,0.000000,0.00000055,0.000000,97.495216
95.275002,0.0000017,0.000000,0.000000,0.00000055,0.000000,96.495819
95.300003,0.0000017,0.000000,0.000000,0.00000055,0.000000,95.495338
95.325005,0.0000017,0.000000,0.000000,0.00000055,0.000000,94.495667
95.349998,0.0000017,0.000000,0.000000,0.00000055,0.000000,93.495453
95.375000,0.0000017,0.000000,0.000000,0.00000055,0.000000,92.495514
95.400002,0.0000017,0.000000,0.000000,0.00000055,0.000000,91.495300
95.425003,0.0000017,0.000000,0.000000,0.00000055,0.000000,90.495636
95.450005,0.0000017,0.000000,0.000000,0.00000055,0.000000,89.495422
95.474998,0.0000017,0.000000,0.000000,0.00000055,0.000000,88.495483
95.500000,0.0000017,0.000000,0.000000,0.00000055,0.000000,87.495544
95.525002,0.0000017,0.000000,0.000000,0.00000055,0.000000,86.495605
95.550003,0.0000017,0.000000,0.000000,0.00000055,0.000000,85.495392
95.575005,0.0000017,0.000000,0.000000,0.00000055,0.000000,84.495453
95.599998,0.0000017,0.000000,0.000000,0.00000055,0.000000,83.495514
95.625000,0.0000017,0.000000,0.000000,0.00000055,0.000000,82.495575
95.650002,0.0000017,0.000000,0.000000,0.00000055,0.000000,81.495361
95.675003,0.0000017,-0.000137,0.000000,0.00000055,0.000000,80.495689
95.700005,0.0000017,0.000000,0.000000,0.00000055,0.000000,79.495483
95.724998,0.0000017,0.000000,0.000000,0.00000055,0.000000,78.495537
95.750000,0.0000017,0.000000,0.000000,0.00000055,0.000000,77.495331
95.775002,0.0000017,0.000000,0.000000,0.00000055,0.000000,76.495659
95.800003,0.0000017,0.000000,0.000000,0.00000055,0.000000,75.495445
95.825005,0.0000017,0.000000,0.000000,0.00000055,0.000000,74.495506
95.849998,0.0000017,0.000000,0.000000,0.00000055,0.000000,73.495293
95.875000,0.0000017,0.000000,0.000000,0.00000055,0.000000,72.495628
95.900002,0.0000017,0.000000,0.000000,0.00000055,0.000000,71.495415
95.925003,0.0000017,0.000000,0.000000,0.00000055,0.000000,70.495476
95.950005,0.0000017,0.000000,0.000000,0.00000055,0.000000,69.495537
95.974998,0.0000017,0.000000,0.000000,0.00000055,0.000000,68.495598
96.000000,0.0000017,0.000000,0.000000,0.00000055,0.000000,67.495384
96.025002,0.0000017,0.000000,0.000000,0.00000055,0.000000,66.495583
96.050003,0.0000017,0.000000,0.000000,0.00000055,0.000000,65.495506
96.075005,0.0000017,0.000000,0.000000,0.00000055,0.000000,64.495430
96.099998,0.0000017,0.000000,0.000000,0.00000055,0.000000,63.495487
96.125000,0.0000017,0.000000,0.000000,0.00000055,0.000000,62.495548
96.150002,0.0000017,0.000000,0.000000,0.00000055,0.000000,61.495472
96.175003,0.0000017,0.000000,0.000000,0.00000055,0.000000,60.495533
96.200005,0.0000017,0.000000,0.000000,0.00000055,0.000000,59.495457
96.224998,0.0000017,0.000000,0.000000,0.00000055,0.000000,58.495518
96.250000,0.0000017,0.000000,0.000000,0.00000055,0.000000,57.495441
96.275002,0.0000017,0.000000,0.000000,0.00000055,0.000000,56.495502
96.300003,0.0000017,0.000000,0.000000,0.00000055,0.000000,55.495560
96.325005,0.0000017,0.000000,0.000000,0.00000055,0.000000,54.495483
96.349998,0.0000017,0.000000,0.000000,0.00000055,0.000000,53.495544
96.375000,0.0000017,0.000000,0.000000,0.00000055,0.000000,52.495468
96.400002,0.0000017,0.000000,0.000000,0.00000055,0.000000,51.495529
96.425003,0.0000017,0.000000,0.000000,0.00000055,0.000000,50.495453
96.450005,0.0000017,0.000000,0.000000,0.00000055,0.000000,49.495514
96.474998,0.0000017,0.000000,0.000000,0.00000055,0.000000,48.495438
96.500000,0.0000017,0.000000,0.000000,0.00000055,0.000000,47.495499
96.525002,0.0000017,0.000000,0.000000,0.00000055,0.000000,46.495487
96.550003,0.0000017,0.000000,0.000000,0.00000055,0.000000,45.495548
96.575005,0.0000017,-0.000137,0.000000,0.00000055,0.000000,44.495472
96.599998,0.0000017,0.000000,0.000000,0.00000055,0.000000,43.495533
96.625000,0.0000017,0.000000,0.000000,0.00000055,0.000000,42.495457
96.650002,0.0000017,0.000000,0.000000,0.00000055,0.000000,41.495518
96.675003,0.0000017,0.000000,0.000000,0.00000055,0.000000,40.495510
96.700005,0.0000017,0.000000,0.000000,0.00000055,0.000000,39.495502
96.724998,0.0000017,0.000000,0.000000,0.00000055,0.000000,38.495495
96.750000,0.0000017,0.000000,0.000000,0.00000055,0.000000,37.495483
96.775002,0.0000017,0.000000,0.000000,0.00000055,0.000000,36.495476
96.800003,0.0000017,0.000000,0.000000,0.00000055,0.000000,35.495468
96.825005,0.0000017,0.000000,0.000000,0.00000055,0.000000,34.495529
96.849998,0.0000017,0.000000,0.000000,0.00000055,0.000000,33.495487
96.875000,0.0000017,0.000000,0.000000,0.00000055,0.000000,32.495480
96.900002,0.0000017,0.000000,0.000000,0.00000055,0.000000,31.495504
96.925003,0.0000017,0.000000,0.000000,0.00000055,0.000000,30.495497
96.950005,0.0000017,0.000000,0.000000,0.00000055,0.000000,29.495489
96.974998,0.0000017,0.000000,0.000000,0.00000055,0.000000,28.495516
97.000000,0.0000017,0.000000,0.000000,0.00000055,0.000000,27.495474
97.025002,0.0000017,0.000000,0.000000,0.00000055,0.000000,26.495499
97.050003,0.0000017,0.000000,0.000000,0.00000055,0.000000,25.495491
97.075005,0.0000017,0.000000,0.000000,0.00000055,0.000000,24.495518
97.099998,0.0000017,0.000000,0.000000,0.00000055,0.000000,23.495493
97.125000,0.0000017,0.000000,0.000000,0.00000055,0.000273,22.495485
97.150002,0.0000017,0.000000,0.000000,0.00000055,0.000000,21.495510
97.175003,0.0000017,0.000000,0.000000,0.00000055,0.000000,20.495485
97.200005,0.0000017,0.000000,0.000000,0.00000055,0.000000,19.495495
97.224998,0.0000017,0.000000,0.000000,0.00000055,0.000000,18.495504
97.250000,0.0000017,0.000000,0.000000,0.00000055,0.000000,17.495495
97.275002,0.0000017,0.000000,0.000000,0.00000055,0.000000,16.495497
97.300003,0.0000017,0.000000,0.000000,0.00000055,0.000000,15.495488
97.325005,0.0000017,0.000000,0.000000,0.00000055,0.000000,14.495497
97.349998,0.0000017,0.000000,0.000000,0.00000055,0.000000,13.495498
97.375000,0.0000017,0.000000,0.000000,0.00000055,0.000000,12.495499
97.400002,0.0000017,0.000000,0.000000,0.00000055,0.000000,11.495490
97.425003,0.0000017,0.000000,0.000000,0.00000055,0.000000,10.495500
97.450005,0.0000017,-0.000137,0.000000,0.00000055,0.000000,9.495496
97.474998,0.0000017,0.000000,0.000000,0.00000055,0.000000,8.495494
97.500000,0.0000017,0.000000,0.000000,0.00000055,0.000000,7.495494
97.525002,0.0000017,0.000000,0.000000,0.00000055,0.000000,6.495495
97.550003,0.0000017,0.000000,0.000000,0.00000055,0.000000,5.495496
97.575005,0.0000017,0.000000,0.000000,0.00000055,0.000000,4.495495
97.599998,0.0000017,0.000000,0.000000,0.00000055,0.000000,3.495496
97.625000,0.0000017,0.000000,0.000000,0.00000055,0.000000,2.495495
97.650002,0.0000017,0.000000,0.000000,0.00000055,0.000000,1.495495
97.675003,0.000066,0.001366,0.000000,0.00000055,-0.001366,0.495570
97.700005,-0.065045,0.000000,0.000000,-0.0000000063,0.000000,-0.065045
97.724998,-0.194046,0.000000,0.000000,-0.000000017,0.000000,-0.194046
97.750000,-0.323407,0.000273,-0.000273,-0.000296,0.000000,-1.905899
97.775002,-0.452777,0.000410,-0.000273,0.000000040,-0.000273,-0.452778
97.800003,-0.582117,0.001093,-0.000273,-0.000099,-0.000273,-2.820259
97.825005,-0.711658,0.001776,-0.001093,-0.000016,-0.000820,-2.294293
97.849998,-0.840894,0.003278,-0.001639,-0.00000022,-0.001366,-0.840896
97.875000,-0.970303,0.005328,-0.002732,-0.0000031,-0.002459,-4.135586
97.900002,-1.099719,0.007513,-0.004098,-0.000002,-0.003552,-3.337916
97.925003,-1.228957,0.009972,-0.005737,-0.00000075,-0.004371,-3.467152
97.950005,-1.358440,0.013660,-0.007103,-0.00000098,-0.006284,-4.099665
97.974998,-1.487665,0.018168,-0.010109,-0.00000098,-0.008196,-4.228888
98.000000,-1.617002,0.023769,-0.012568,-0.0000014,-0.011475,-5.155900
98.025002,-1.746324,0.029370,-0.015846,0.0000015,-0.013387,-5.285226
98.050003,-1.875584,0.037156,-0.019671,-0.0000089,-0.017212,-5.414487
98.075005,-2.004735,0.044396,-0.024315,-0.0000014,-0.020491,-5.543646
98.099998,-2.134023,0.053549,-0.028960,-0.0000039,-0.024315,-6.321314
98.125000,-2.263111,0.065023,-0.034697,-0.0000019,-0.030326,-7.011044
98.150002,-2.392156,0.075952,-0.040981,-0.000000025,-0.034971,-6.868549
98.175003,-2.521226,0.088929,-0.048358,-0.000012,-0.040435,-7.269148
98.200005,-2.650002,0.103955,-0.055461,0.000011,-0.048358,-7.899063
98.224998,-2.778941,0.118299,-0.064204,-0.00000082,-0.054095,-8.028017
98.250000,-2.907518,0.137560,-0.074312,-0.000012,-0.063384,-8.613842
98.275002,-3.036092,0.156138,-0.083875,-0.0000022,-0.072400,-8.742437
98.300003,-3.164508,0.175672,-0.095076,-0.0000097,-0.080596,-9.689913
98.325005,-3.292642,0.199305,-0.107097,0.0000038,-0.092071,-9.422237
98.349998,-3.420819,0.223484,-0.120485,-0.0000014,-0.102999,-9.946292
98.375000,-3.548514,0.250395,-0.135238,-0.000016,-0.115020,-10.447142
98.400002,-3.676115,0.277579,-0.149445,0.0000082,-0.128408,-10.928798
98.425003,-3.803318,0.307768,-0.166110,-0.000036,-0.141522,-11.226628
98.450005,-3.930347,0.340143,-0.183869,0.000028,-0.156548,-11.520566
98.474998,-4.057081,0.375114,-0.202174,-0.000036,-0.172667,-11.970333
98.500000,-4.183243,0.411314,-0.222118,0.000034,-0.189333,-12.253325
98.525002,-4.309201,0.450109,-0.243155,-0.000034,-0.206818,-12.683867
98.550003,-4.434526,0.492457,-0.265831,-0.00000004,-0.226489,-13.103104
98.575005,-4.559570,0.535350,-0.289600,-0.0000034,-0.246160,-13.371462
98.599998,-4.683990,0.581522,-0.314462,0.000049,-0.267197,-13.912430
98.625000,-4.807830,0.630563,-0.340963,-0.000026,-0.289327,-14.036226
98.650002,-4.931123,0.682473,-0.369103,-0.000016,-0.313642,-14.558036
98.675003,-5.053614,0.736158,-0.398337,-0.000061,-0.337411,-15.063265
98.700005,-5.175542,0.792848,-0.428936,0.000042,-0.364186,-15.185252
98.724998,-5.296684,0.851588,-0.461721,0.000023,-0.389867,-15.674943
98.750000,-5.416852,0.915792,-0.496145,0.000016,-0.419920,-16.151041
98.775002,-5.536304,0.979722,-0.531116,0.000020,-0.448607,-16.386614
98.800003,-5.654688,1.048024,-0.568545,-0.000107,-0.478933,-16.733452
98.825005,-5.772159,1.119468,-0.607887,0.000047,-0.511991,-17.184996
98.849998,-5.888503,1.193780,-0.648322,0.000011,-0.545322,-17.518684
98.875000,-6.003634,1.270688,-0.690942,-0.000060,-0.579746,-17.847216
98.900002,-6.117681,1.351148,-0.734928,-0.000010,-0.615810,-18.274479
98.925003,-6.230464,1.434476,-0.780827,0.000025,-0.653786,-18.591639
98.950005,-6.341694,1.521220,-0.829185,-0.00000037,-0.692308,-19.003124
98.974998,-6.451711,1.610968,-0.878636,-0.00000074,-0.732196,-19.309423
99.000000,-6.559953,1.703859,-0.929999,0.000032,-0.773724,-19.706633
99.025002,-6.666743,1.800028,-0.983547,-0.000049,-0.816617,-20.096294
