Position
Time (Seconds),J1 (Degrees),J2 (Degrees),J3 (Degrees),J4 (Degrees),J5 (Degrees),J6 (Degrees)
134.125000,-0.0000032,-29.999994,60.000004,-0.00000088,59.999996,-51.212215
134.149994,-0.0000032,-29.999994,60.000004,-0.00000087,59.999996,-49.624523
134.174988,-0.0000031,-29.999994,60.000004,-0.00000085,59.999996,-48.061836
134.199997,-0.000003,-29.999994,60.000004,-0.00000084,59.999996,-46.524143
134.224991,-0.000003,-29.999994,60.000004,-0.00000083,59.999996,-45.011452
134.249985,-0.0000030,-29.999994,60.000004,-0.00000081,59.999996,-43.523762
134.274994,-0.0000029,-29.999994,60.000004,-0.00000080,59.999996,-42.061069
134.300003,-0.0000029,-29.999994,60.000004,-0.00000079,59.999996,-40.623379
134.324997,-0.0000028,-29.999994,60.000004,-0.00000077,59.999996,-39.210690
134.349991,-0.0000028,-29.999994,60.000004,-0.00000076,59.999996,-37.822998
134.375000,-0.0000027,-29.999994,60.000004,-0.00000074,59.999996,-36.460308
134.400009,-0.0000027,-29.999994,60.000004,-0.00000073,59.999996,-35.122616
134.424988,-0.0000026,-29.999994,60.000004,-0.00000072,59.999996,-33.809925
134.449982,-0.0000026,-29.999994,60.000004,-0.0000007,59.999996,-32.522236
134.474991,-0.0000025,-29.999994,60.000004,-0.00000069,59.999996,-31.259546
134.500000,-0.0000025,-29.999994,60.000004,-0.00000068,59.999996,-30.021854
134.524994,-0.0000024,-29.999994,60.000004,-0.00000066,59.999996,-28.809164
134.549988,-0.0000024,-29.999994,60.000004,-0.00000065,59.999996,-27.621471
134.574997,-0.0000023,-29.999994,60.000004,-0.00000063,59.999996,-26.458780
134.600006,-0.0000023,-29.999994,60.000004,-0.00000062,59.999996,-25.321091
134.625000,-0.0000022,-29.999998,60.000004,-0.0000006,59.999996,-24.208399
134.649979,-0.0000022,-29.999998,60.000004,-0.00000059,59.999996,-23.120708
134.674988,-0.0000021,-29.999998,60.000004,-0.00000058,59.999996,-22.058018
134.699997,-0.000002,-29.999998,60.000004,-0.00000057,59.999996,-21.020327
134.724991,-0.000002,-29.999998,60.000004,-0.00000055,59.999996,-20.007635
134.749985,-0.0000020,-29.999998,60.000004,-0.00000054,59.999996,-19.019945
134.774994,-0.0000019,-29.999998,60.000004,-0.00000052,59.999996,-18.057255
134.800003,-0.0000019,-29.999998,60.000004,-0.00000051,59.999996,-17.119564
134.824997,-0.0000018,-29.999998,60.000004,-0.00000050,59.999996,-16.206873
134.849991,-0.0000018,-29.999998,60.000004,-0.00000048,59.999996,-15.319182
134.875000,-0.0000017,-29.999998,60.000004,-0.00000047,59.999996,-14.456490
134.900009,-0.0000017,-29.999998,60.000004,-0.00000046,59.999996,-13.618800
134.924988,-0.0000016,-29.999998,60.000004,-0.00000044,59.999996,-12.806108
134.949982,-0.0000016,-29.999998,60.000004,-0.00000043,59.999996,-12.018418
134.974991,-0.0000015,-29.999998,60.000004,-0.00000041,59.999996,-11.255727
135.000000,-0.0000015,-29.999998,60.000004,-0.00000040,59.999996,-10.518037
135.024994,-0.0000014,-29.999998,60.000004,-0.00000039,59.999996,-9.805346
135.049988,-0.0000014,-29.999998,60.000004,-0.00000037,59.999996,-9.117655
135.074997,-0.0000013,-29.999998,60.000004,-0.00000036,59.999996,-8.454963
135.100006,-0.0000013,-29.999998,60.000004,-0.00000034,59.999996,-7.817273
135.125000,-0.0000012,-29.999998,60.000004,-0.00000033,59.999996,-7.204582
135.149979,-0.0000012,-29.999998,60.000004,-0.00000032,59.999996,-6.616891
135.174988,-0.0000011,-29.999998,60.000004,-0.0000003,59.999996,-6.054200
135.199997,-0.000001,-29.999998,60.000004,-0.00000029,59.999996,-5.516509
135.224991,-0.000001,-29.999998,60.000004,-0.00000028,59.999996,-5.003818
135.249985,-0.00000095,-29.999998,60.000004,-0.00000026,59.999996,-4.516127
135.274994,-0.0000009,-29.999998,60.000004,-0.00000025,59.999996,-4.053436
135.300003,-0.00000085,-29.999998,60.000004,-0.00000023,59.999996,-3.615746
135.324997,-0.0000008,-29.999998,60.000004,-0.00000022,60.000004,-3.203055
135.349991,-0.00000075,-29.999998,60.000004,-0.0000002,60.000004,-2.815364
135.375000,-0.0000007,-29.999998,60.000004,-0.00000019,60.000004,-2.452673
135.400009,-0.00000065,-29.999998,60.000004,-0.00000018,60.000004,-2.114982
135.424988,-0.0000006,-29.999998,60.000004,-0.00000017,60.000004,-1.802291
135.449982,-0.00000055,-29.999998,60.000004,-0.00000015,60.000004,-1.514600
135.474991,-0.0000005,-29.999998,60.000004,-0.00000014,60.000004,-1.251909
135.500000,-0.00000045,-30.000002,60.000004,-0.00000012,60.000004,-1.014219
135.524994,-0.0000004,-30.000002,60.000004,-0.00000011,60.000004,-0.801528
135.549988,-0.00000035,-30.000002,60.000004,-0.000000097,60.000004,-0.613837
135.574997,-0.0000003,-30.000002,60.000004,-0.000000083,60.000004,-0.451146
135.600006,-0.00000025,-30.000002,60.000004,-0.000000069,60.000004,-0.313455
135.625000,-0.0000002,-30.000002,60.000004,-0.000000055,60.000004,-0.200764
135.649979,-0.00000015,-30.000002,60.000004,-0.000000041,60.000004,-0.113073
135.674988,-0.0000001,-30.000002,60.000004,-0.000000028,60.000004,-0.050382
135.699997,-0.00000005,-30.000002,60.000004,-0.000000014,60.000004,-0.012692
135.724991,-0.00000000038,-30.000002,60.000004,-0.0000000001,60.000004,-0.00000073
135.749985,0.0000016,-29.999968,60.000004,0.000000000000,59.999969,0.0000016
135.774994,-0.002391,-29.999968,60.000004,-0.00000000023,59.999969,-0.002391
135.800003,-0.009544,-29.999968,60.000004,-0.00000000096,59.999969,-0.009544
135.824997,-0.021465,-29.999960,59.999996,0.0000000003,59.999962,-0.021465
135.849991,-0.038152,-29.999950,59.999989,-0.0000098,59.999962,-0.094102
135.875000,-0.059610,-29.999903,59.999969,-0.0000098,59.999935,-0.115560
135.900009,-0.085835,-29.999826,59.999920,-0.000010,59.999908,-0.197740
135.924988,-0.116830,-29.999687,59.999851,-0.000010,59.999840,-0.268301
135.949982,-0.152592,-29.999458,59.999729,-0.000010,59.999737,-0.343628
135.974991,-0.193123,-29.999144,59.999565,-0.000010,59.999580,-0.440114
136.000000,-0.238420,-29.998707,59.999325,-0.000010,59.999382,-0.553942
136.024994,-0.288485,-29.998119,59.999004,-0.000010,59.999115,-0.659962
136.049988,-0.343316,-29.997328,59.998573,-0.000010,59.998753,-0.793926
136.074997,-0.402911,-29.996330,59.998051,-0.000010,59.998287,-0.932653
136.100006,-0.467271,-29.995064,59.997360,-0.000010,59.997707,-1.085486
136.125000,-0.536394,-29.993505,59.996517,-0.000010,59.996998,-1.243081
136.149979,-0.610275,-29.991592,59.995495,-0.000010,59.996101,-1.413880
136.174988,-0.688916,-29.989277,59.994244,-0.000010,59.995045,-1.597203
136.199997,-0.772312,-29.986532,59.992764,-0.000010,59.993774,-1.792509
136.224991,-0.860461,-29.983267,59.991013,-0.000010,59.992256,-1.992568
136.249985,-0.953357,-29.979473,59.988953,-0.000010,59.990528,-2.210584
136.274994,-1.050997,-29.975033,59.986568,-0.000011,59.988472,-2.433344
136.300003,-1.153374,-29.969934,59.983814,-0.000010,59.986122,-2.672783
136.324997,-1.260480,-29.964077,59.980652,-0.000010,59.983425,-2.922548
136.349991,-1.372315,-29.957409,59.977055,-0.0000100,59.980358,-3.177042
136.375000,-1.488864,-29.949862,59.972988,-0.000011,59.976883,-3.451856
136.400009,-1.610120,-29.941338,59.968384,-0.000011,59.972969,-3.726354
136.424988,-1.736074,-29.931786,59.963234,-0.000011,59.968555,-4.024775
136.449982,-1.866712,-29.921112,59.957462,-0.000011,59.963654,-4.323280
136.474991,-2.002024,-29.909225,59.951050,-0.000010,59.958168,-4.635539
136.500000,-2.141992,-29.896042,59.943939,-0.000010,59.952103,-4.961091
136.524994,-2.286601,-29.881504,59.936077,-0.000010,59.945435,-5.295455
136.549988,-2.435835,-29.865498,59.927425,-0.000010,59.938080,-5.642523
136.574997,-2.589671,-29.847902,59.917923,-0.000011,59.929985,-6.001953
136.600006,-2.748092,-29.828663,59.907509,-0.000012,59.921169,-6.369741
136.625000,-2.911073,-29.807646,59.896137,-0.000011,59.911510,-6.749439
136.649979,-3.078588,-29.784800,59.883759,-0.000011,59.901047,-7.133668
136.674988,-3.250610,-29.759947,59.870296,-0.0000095,59.889652,-7.536403
136.699997,-3.427109,-29.733040,59.855721,-0.000012,59.877327,-7.943616
136.724991,-3.608052,-29.703922,59.839931,-0.0000099,59.863995,-8.365239
136.749985,-3.793406,-29.672544,59.822895,-0.000011,59.849644,-8.797687
136.774994,-3.983131,-29.638752,59.804543,-0.000011,59.834206,-9.243837
136.800003,-4.177190,-29.602415,59.784790,-0.000011,59.817631,-9.697355
136.824997,-4.375535,-29.563454,59.763588,-0.000013,59.799870,-10.161121
136.849991,-4.578127,-29.521730,59.740871,-0.0000084,59.780857,-10.634974
136.875000,-4.784910,-29.477150,59.716572,-0.000011,59.760582,-11.118724
136.900009,-4.995834,-29.429550,59.690594,-0.000011,59.738960,-11.614974
136.924988,-5.210844,-29.378836,59.662891,-0.0000094,59.715950,-12.120746
136.949982,-5.429881,-29.324881,59.633377,-0.000014,59.691509,-12.638507
136.974991,-5.652879,-29.267555,59.601994,-0.000012,59.665569,-13.162840
137.000000,-5.879776,-29.206713,59.568626,-0.000010,59.638092,-13.698767
137.024994,-6.110502,-29.142282,59.533234,-0.000012,59.609055,-14.246032
137.049988,-6.344978,-29.074091,59.495731,-0.000014,59.578373,-14.801959
137.074997,-6.583131,-29.002014,59.456020,-0.000016,59.546001,-15.368788
137.100006,-6.824881,-28.925957,59.414055,-0.000016,59.511909,-15.946280
137.125000,-7.070140,-28.845772,59.369720,-0.000014,59.476067,-16.529608
137.149979,-7.318819,-28.761326,59.322952,-0.000013,59.438377,-17.125492
137.174988,-7.570821,-28.672485,59.273651,-0.000012,59.398842,-17.731403
137.199997,-7.826050,-28.579161,59.221748,-0.000015,59.357418,-18.347116
137.224991,-8.084409,-28.481213,59.167149,-0.000015,59.314060,-18.970278
137.249985,-8.345788,-28.378498,59.109776,-0.000013,59.268734,-19.602846
137.274994,-8.610077,-28.270926,59.049534,-0.0000095,59.221394,-20.246656
137.300003,-8.877158,-28.158350,58.986336,-0.000015,59.172020,-20.895315
137.324997,-9.146922,-28.040691,58.920109,-0.000016,59.120594,-21.556782
137.349991,-9.419235,-27.917793,58.850742,-0.0000081,59.067055,-22.226755
137.375000,-9.693979,-27.789558,58.778164,-0.000012,59.011402,-22.903074
137.400009,-9.971019,-27.655888,58.702282,-0.000011,58.953602,-23.591324
137.424988,-10.250218,-27.516685,58.622993,-0.000018,58.893696,-24.285521
137.449982,-10.531443,-27.371826,58.540234,-0.000010,58.831596,-24.989222
137.474991,-10.814542,-27.221201,58.453892,-0.000012,58.767311,-25.700310
137.500000,-11.099380,-27.064737,58.363873,-0.000014,58.700867,-26.420389
137.524994,-11.385798,-26.902353,58.270119,-0.0000068,58.632244,-27.145653
137.549988,-11.673645,-26.733923,58.172508,-0.000014,58.561420,-27.881153
137.574997,-11.962765,-26.559402,58.070972,-0.0000095,58.488426,-28.624891
137.600006,-12.252995,-26.378687,57.965405,-0.000015,58.413280,-29.374857
137.625000,-12.544177,-26.191700,57.855724,-0.000006,58.335972,-30.130857
137.649979,-12.836136,-25.998392,57.741852,-0.000011,58.256535,-30.894325
137.674988,-13.128714,-25.798710,57.623692,-0.0000030,58.175022,-31.663378
137.699997,-13.421726,-25.592554,57.501137,-0.000020,58.091408,-32.442612
137.724991,-13.715007,-25.379915,57.374138,-0.000013,58.005779,-33.226940
137.749985,-14.008377,-25.160706,57.242577,-0.000016,57.918133,-34.017689
137.774994,-14.301661,-24.934948,57.106400,-0.000016,57.828541,-34.813038
137.800003,-14.594682,-24.702547,56.965488,-0.000019,57.737057,-35.614323
137.824997,-14.887244,-24.463493,56.819782,-0.000015,57.643711,-36.422810
137.849991,-15.179186,-24.217791,56.669201,-0.000011,57.548588,-37.236710
137.875000,-15.470314,-23.965405,56.513657,-0.000013,57.451756,-38.055748
137.900009,-15.760436,-23.706301,56.353065,-0.000016,57.353241,-38.881153
137.924988,-16.049383,-23.440533,56.187366,-0.0000083,57.253162,-39.709743
137.949982,-16.336958,-23.168047,56.016460,-0.000016,57.151577,-40.545593
137.974991,-16.622980,-22.888870,55.840286,-0.000018,57.048580,-41.384171
138.000000,-16.907269,-22.603037,55.658768,-0.000017,56.944263,-42.226665
138.024994,-17.189634,-22.310579,55.471848,-0.000021,56.838726,-43.075558
138.049988,-17.469904,-22.011503,55.279446,-0.000020,56.732044,-43.926476
138.074997,-17.747890,-21.705832,55.081482,-0.000017,56.624340,-44.783298
138.100006,-18.023407,-21.393623,54.877903,-0.0000013,56.515713,-45.644402
138.125000,-18.296282,-21.074949,54.668655,-0.000011,56.406296,-46.506832
138.149979,-18.566339,-20.749819,54.453671,-0.0000093,56.296139,-47.374352
138.174988,-18.833401,-20.418331,54.232880,-0.0000088,56.185440,-48.245396
138.199997,-19.097298,-20.080530,54.006245,-0.000016,56.074268,-49.117168
138.224991,-19.357859,-19.736488,53.773697,-0.0000097,55.962788,-49.994549
138.249985,-19.614923,-19.386286,53.535194,-0.000023,55.851078,-50.872211
138.274994,-19.868322,-19.029995,53.290684,-0.000015,55.739304,-51.753746
138.300003,-20.117887,-18.667711,53.040108,-0.0000056,55.627602,-52.637646
138.324997,-20.363472,-18.299522,52.783443,-0.000012,55.516071,-53.524906
138.349991,-20.604919,-17.925514,52.520634,-0.0000097,55.404865,-54.414139
138.375000,-20.842079,-17.545807,52.251652,-0.0000047,55.294144,-55.302689
138.400009,-21.074814,-17.160467,51.976437,-0.00000016,55.184021,-56.195164
138.424988,-21.302963,-16.769640,51.694996,-0.0000042,55.074635,-57.088959
138.449982,-21.526413,-16.373417,51.407265,-0.0000073,54.966141,-57.983894
138.474991,-21.745005,-15.971908,51.113235,-0.000018,54.858665,-58.882084
138.500000,-21.958635,-15.565243,50.812870,-0.0000046,54.752361,-59.778767
138.524994,-22.167147,-15.153502,50.506149,-0.000010,54.647343,-60.678295
138.549988,-22.370459,-14.736866,50.193073,-0.000006,54.543777,-61.578274
138.574997,-22.568424,-14.315406,49.873589,-0.000015,54.441803,-62.479595
138.600006,-22.760946,-13.889264,49.547714,-0.000018,54.341534,-63.381020
138.625000,-22.947924,-13.458573,49.215420,-0.0000046,54.243145,-64.283524
138.649979,-23.129248,-13.023464,48.876717,-0.000011,54.146740,-65.187958
138.674988,-23.304811,-12.584042,48.531586,-0.000011,54.052441,-66.090950
138.699997,-23.474535,-12.140466,48.180027,-0.0000057,53.960415,-66.995598
138.724991,-23.638334,-11.692848,47.822052,-0.000013,53.870770,-67.898567
138.749985,-23.796116,-11.241287,47.457638,-0.000012,53.783627,-68.803955
138.774994,-23.947823,-10.785986,47.086842,-0.000010,53.699120,-69.709518
138.800003,-24.093355,-10.327025,46.709633,-0.0000098,53.617363,-70.614090
138.824997,-24.232660,-9.864539,46.326027,-0.0000081,53.538483,-71.518600
138.849991,-24.365669,-9.398646,45.936039,-0.0000048,53.462585,-72.422905
138.875000,-24.492325,-8.929500,45.539696,-0.0000045,53.389786,-73.327950
138.900009,-24.612568,-8.457232,45.137035,-0.0000079,53.320171,-74.233582
138.924988,-24.726353,-7.981949,44.728054,-0.000011,53.253872,-75.137711
138.949982,-24.833628,-7.503788,44.312782,-0.0000062,53.190983,-76.041267
138.974991,-24.934357,-7.022872,43.891270,-0.0000065,53.131580,-76.945107
139.000000,-25.028505,-6.539328,43.463535,-0.0000097,53.075768,-77.849159
139.024994,-25.116024,-6.053271,43.029613,-0.0000029,53.023643,-78.751411
139.049988,-25.196888,-5.564825,42.589542,-0.0000076,52.975250,-79.654648
139.074997,-25.271086,-5.074109,42.143372,-0.0000074,52.930714,-80.557877
139.100006,-25.338585,-4.581253,41.691135,-0.0000063,52.890095,-81.459091
139.125000,-25.399361,-4.086363,41.232887,-0.000010,52.853447,-82.361069
139.149979,-25.453396,-3.589531,40.768650,-0.0000064,52.820858,-83.261879
139.174988,-25.500690,-3.090931,40.298531,-0.0000069,52.792370,-84.161453
139.199997,-25.541229,-2.590608,39.822533,-0.0000073,52.768051,-85.061584
139.224991,-25.575006,-2.088704,39.340729,-0.0000066,52.747948,-85.960403
139.249985,-25.602022,-1.585310,38.853176,-0.0000067,52.732101,-86.860565
139.274994,-25.622274,-1.080563,38.359947,-0.0000055,52.720589,-87.758438
139.300003,-25.635767,-0.574542,37.861107,-0.0000056,52.713402,-88.656662
139.324997,-25.642511,-0.067367,37.356731,-0.000006,52.710609,-89.554306
139.349991,-25.642494,0.440910,36.846840,-0.0000058,52.712223,-90.450424
139.375000,-25.635759,0.950129,36.331573,-0.0000057,52.718281,-91.346802
139.400009,-25.622299,1.460200,35.810986,-0.0000053,52.728790,-92.242493
139.424988,-25.602135,1.971063,35.285130,-0.000005,52.743778,-93.138336
139.449982,-25.575281,2.482600,34.754108,-0.0000051,52.763260,-94.032616
139.474991,-25.541763,2.994725,34.218006,-0.000006,52.787243,-94.927841
139.500000,-25.501600,3.507336,33.676910,-0.0000048,52.815723,-95.822304
139.524994,-25.454815,4.020356,33.130898,-0.0000059,52.848724,-96.715973
139.549988,-25.401436,4.533680,32.580082,-0.000006,52.886227,-97.609695
139.574997,-25.341488,5.047228,32.024544,-0.0000045,52.928196,-98.502617
139.600006,-25.275007,5.560907,31.464407,-0.0000047,52.974663,-99.395554
139.625000,-25.202009,6.074655,30.899729,-0.0000031,53.025593,-100.288475
139.649979,-25.122541,6.588346,30.330641,-0.0000024,53.080986,-101.180588
139.674988,-25.036627,7.101927,29.757263,-0.0000066,53.140789,-102.073456
139.699997,-24.944313,7.615287,29.179689,-0.0000066,53.204994,-102.964729
139.724991,-24.845617,8.128374,28.598028,-0.0000033,53.273571,-103.856743
139.749985,-24.740597,8.641084,28.012402,-0.00000064,53.346481,-104.749527
139.774994,-24.629629,9.151741,27.424774,-0.000005,53.423458,-105.637924
139.800003,-24.513199,9.658695,26.837114,-0.0000029,53.504169,-106.520859
139.824997,-24.391420,10.162001,26.249510,-0.0000024,53.588459,-107.400002
139.849991,-24.264441,10.661578,25.662125,-0.00000002,53.676270,-108.272392
139.875000,-24.132387,11.157462,25.075041,-0.0000025,53.767471,-109.140472
139.900009,-23.995390,11.649605,24.488434,-0.0000044,53.861938,-110.003616
139.924988,-23.853571,12.138016,23.902393,-0.0000062,53.959568,-110.861946
139.949982,-23.707050,12.622676,23.317043,-0.0000024,54.060249,-111.715576
139.974991,-23.555952,13.103578,22.732498,-0.000000066,54.163898,-112.564598
140.000000,-23.400393,13.580714,22.148869,-0.00000083,54.270390,-113.408401
140.024994,-23.240469,14.054057,21.566311,0.0000014,54.379604,-114.248627
140.049988,-23.076305,14.523612,20.984901,-0.0000051,54.491463,-115.084618
140.074997,-22.908005,14.989356,20.404774,0.00000081,54.605846,-115.915688
140.100006,-22.735668,15.451284,19.826048,-0.0000063,54.722637,-116.744301
140.125000,-22.559404,15.909375,19.248838,-0.000001,54.841763,-117.567421
140.149979,-22.379301,16.363626,18.673254,-0.0000025,54.963089,-118.387451
140.174988,-22.195463,16.814013,18.099432,-0.0000054,55.086533,-119.202980
140.199997,-22.007978,17.260530,17.527472,-0.0000018,55.211971,-120.016441
140.224991,-21.816946,17.703144,16.957497,-0.0000022,55.339333,-120.824760
140.249985,-21.622438,18.141874,16.389597,-0.0000057,55.468506,-121.630402
140.274994,-21.424561,18.576651,15.823940,-0.0000029,55.599380,-122.432671
140.300003,-21.223383,19.007511,15.260594,-0.0000033,55.731857,-123.230865
140.324997,-21.019003,19.434393,14.699719,-0.000002,55.865864,-124.027428
140.349991,-20.811481,19.857313,14.141391,-0.00000099,56.001270,-124.819290
140.375000,-20.600914,20.276226,13.585758,-0.00000032,56.137993,-125.609650
